ExperimentID,Tier,Pattern,HotAccessCount,ColdAccessInterval,NUMALocalAccess,NUMARemoteAccess,DRAMAccess,PMEMAccess,MinLatency,P50Latency,P99Latency,MaxLatency,MeanLatency,MigrationMinLatency,MigrationP50Latency,MigrationP99Latency,MigrationMaxLatency,MigrationMeanLatency,LocalToRemote,RemoteToLocal,PMEMToRemote,RemoteToPMEM,LocalToPMEM,PMEMToLocal,DRAMToPMEM,PMEMToDRAM,Throughput
324,2,"skewed,uniform,skewed",10,1000,,,30000,0,24,28.1815,111.986,469,33.2067,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.01144e+07
325,2,"skewed,uniform,skewed",10,1000,,,30000,0,24,28.8569,108.518,465,32.1202,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.1133e+07
326,2,"skewed,uniform,skewed",30,10,,,16078,13922,24,35.8782,990.873,13595,75.1695,20471,25059.4,48027.9,1533606,26933.5,,,,,,,4315,82,248588
327,2,"skewed,uniform,skewed",30,10,,,27790,2210,24,29.8981,724.192,6274,56.4803,23718,27624.2,37708.7,240364,28436.4,,,,,,,4089,0,254300
328,2,"skewed,uniform,skewed",30,10,,,15694,14306,24,32.8995,842.623,8785,87.8675,21320,27175.8,55361,361427,28376.4,,,,,,,4243,98,238440
329,2,"skewed,uniform,skewed",30,10,,,16900,13100,24,32.1933,865.875,5594,68.742,20468,24935.4,36923.1,365417,26532,,,,,,,4208,79,259056
330,2,"skewed,uniform,skewed",30,10,,,15149,14851,25,33.0801,1016.24,6550,74.7855,21230,25593.5,43622.3,363950,26991.8,,,,,,,4237,106,251112
331,2,"skewed,uniform,skewed",30,100,,,29728,272,24,33.685,331.5,903,39.1187,23224,27302.5,38676.9,121450,27872,,,,,,,906,0,1.13526e+06
332,2,"skewed,uniform,skewed",30,100,,,29805,195,24,28.644,237.416,1173,36.1795,21242,27728.7,35697.3,351866,27785.6,,,,,,,805,0,1.27917e+06
333,2,"skewed,uniform,skewed",30,100,,,29819,181,24,29.5783,247.991,7169,36.8485,21581,25552.3,41882.6,368296,27510.8,,,,,,,847,0,1.22915e+06
334,2,"skewed,uniform,skewed",30,100,,,29814,186,24,28.5973,238.489,1163,35.968,21698,29646.4,44883.9,204120,29151.7,,,,,,,874,0,1.12962e+06
335,2,"skewed,uniform,skewed",30,100,,,29693,307,25,29.6964,224.079,611,40.5647,24122,27565.1,34591.8,116819,27861.4,,,,,,,889,0,1.15448e+06
336,2,"skewed,uniform,skewed",30,200,,,30000,0,25,28.9824,146.105,563,36.7686,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.71971e+07
337,2,"skewed,uniform,skewed",30,200,,,30000,0,24,28.2209,150.439,502,32.7188,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.05635e+07
338,2,"skewed,uniform,skewed",30,200,,,30000,0,24,28.1523,179.178,471,32.7604,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.05247e+07
339,2,"skewed,uniform,skewed",30,200,,,30000,0,25,35.3313,225.905,504,37.8516,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.6419e+07
340,2,"skewed,uniform,skewed",30,200,,,30000,0,25,29.0247,168.479,556,38.8384,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.57477e+07
341,2,"skewed,uniform,skewed",30,500,,,30000,0,24,28.3043,110.425,559,35.4038,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.82456e+07
342,2,"skewed,uniform,skewed",30,500,,,30000,0,24,28.2343,186.709,617,33.6478,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.97197e+07
343,2,"skewed,uniform,skewed",30,500,,,30000,0,24,28.4417,139.955,455,35.5336,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.81424e+07
344,2,"skewed,uniform,skewed",30,500,,,30000,0,23,28.1592,168.597,596,33.452,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.98936e+07
345,2,"skewed,uniform,skewed",30,500,,,30000,0,24,29.1953,109.789,477,32.3801,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.08831e+07
346,2,"skewed,uniform,skewed",30,1000,,,30000,0,24,28.3738,176.361,513,36.0034,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.77752e+07
347,2,"skewed,uniform,skewed",30,1000,,,30000,0,25,29.1224,150.185,4832,36.0087,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.77711e+07
348,2,"skewed,uniform,skewed",30,1000,,,30000,0,24,29.3256,176.195,4325,39.3823,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.53921e+07
349,2,"skewed,uniform,skewed",30,1000,,,30000,0,25,31.6278,182.329,4351,35.5896,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.80981e+07
350,2,"skewed,uniform,skewed",30,1000,,,30000,0,25,28.9499,113.882,526,34.014,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.93996e+07
351,2,"skewed,uniform,skewed",50,10,,,14764,15236,25,34.4253,868.88,9627,88.4787,21062,25469.5,41265.8,457904,27334.2,,,,,,,4199,12,254758
352,2,"skewed,uniform,skewed",50,10,,,15768,14232,25,35.4893,770.28,8656,69.5582,21740,25790.9,43619.7,138043,27255.2,,,,,,,4284,0,252423
353,2,"skewed,uniform,skewed",50,10,,,15861,14139,24,33.2208,1009.61,9590,72.0447,21175,25655.8,41548.6,121966,26921.9,,,,,,,4233,4,258110
354,2,"skewed,uniform,skewed",50,10,,,14838,15162,24,35.1412,840.335,8828,72.7448,21890,25991.6,41237.8,229466,27178.7,,,,,,,4226,1,256264
355,2,"skewed,uniform,skewed",50,10,,,25212,4788,23,35.6415,710.386,8383,63.8552,21801,25871,40417.2,113725,27179,,,,,,,4114,0,263783
356,2,"skewed,uniform,skewed",50,100,,,29824,176,24,28.6415,193.861,850,34.9797,21922,25751.5,36325.1,104745,27048,,,,,,,855,0,1.24093e+06
357,2,"skewed,uniform,skewed",50,100,,,29839,161,25,28.9494,297.669,3205,36.8483,21898,27556.1,37497.2,114370,27940.3,,,,,,,858,0,1.19626e+06
358,2,"skewed,uniform,skewed",50,100,,,29733,267,25,35.891,347.129,8968,43.8337,23813,27863.2,41840.9,256400,28562,,,,,,,906,0,1.10326e+06
359,2,"skewed,uniform,skewed",50,100,,,29720,280,24,32.2105,367.491,4535,41.3926,21704,25679.2,41126.4,106817,27201.4,,,,,,,923,0,1.13858e+06
360,2,"skewed,uniform,skewed",50,100,,,29609,391,24,33.0331,247.754,2426,41.786,23639,27442.9,38661.8,116247,27984.1,,,,,,,983,0,1.04304e+06
361,2,"skewed,uniform,skewed",50,200,,,30000,0,24,29.0536,115.227,441,32.1052,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.11476e+07
362,2,"skewed,uniform,skewed",50,200,,,30000,0,24,30.2253,174.267,503,40.3994,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.47528e+07
363,2,"skewed,uniform,skewed",50,200,,,30000,0,24,28.1296,173.23,532,32.7699,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.05158e+07
364,2,"skewed,uniform,skewed",50,200,,,30000,0,25,28.936,110.401,1200,33.3402,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.99939e+07
365,2,"skewed,uniform,skewed",50,200,,,30000,0,25,30.3155,254.666,3537,37.5442,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.66353e+07
366,2,"skewed,uniform,skewed",50,500,,,30000,0,24,28.8586,59.7507,5258,32.4255,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.08399e+07
367,2,"skewed,uniform,skewed",50,500,,,30000,0,25,34.689,300.621,597,40.2897,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.48202e+07
368,2,"skewed,uniform,skewed",50,500,,,30000,0,24,31.928,52.7864,464,32.9703,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.03304e+07
369,2,"skewed,uniform,skewed",50,500,,,30000,0,24,31.8752,91.8558,3821,33.4052,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.99355e+07
370,2,"skewed,uniform,skewed",50,500,,,30000,0,24,32.1889,109.107,631,33.0503,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.02569e+07
371,2,"skewed,uniform,skewed",50,1000,,,30000,0,23,32.5588,323.072,473,32.8516,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.04399e+07
372,2,"skewed,uniform,skewed",50,1000,,,30000,0,24,28.7046,182.17,562,35.786,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.79439e+07
373,2,"skewed,uniform,skewed",50,1000,,,30000,0,24,376.717,13102.1,355401,635.66,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.57317e+06
374,2,"skewed,uniform,skewed",50,1000,,,30000,0,24,28.724,173.199,564,33.343,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.99913e+07
375,2,"skewed,uniform,skewed",50,1000,,,30000,0,24,29.1408,154.397,607,35.6412,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.80574e+07
376,2,"skewed,skewed,skewed",1,10,,,22256,7744,24,32.9172,694.319,9775,59.5199,21041,25809.2,42865.9,223786,26855.6,,,,,,,4227,2060,175823
377,2,"skewed,skewed,skewed",1,10,,,21514,8486,23,32.4414,643.864,9093,64.2773,20900,26048.2,39936.7,198204,27042.9,,,,,,,4156,2576,163060
378,2,"skewed,skewed,skewed",1,10,,,20878,9122,25,29.8304,655.704,8930,74.614,21035,27234.9,38213.5,233644,27790.9,,,,,,,4217,3008,147763
379,2,"skewed,skewed,skewed",1,10,,,19830,10170,25,37.2383,725.286,9002,74.8657,20953,25206.6,34914.5,512796,26859.6,,,,,,,4209,2940,154428
380,2,"skewed,skewed,skewed",1,10,,,20942,9058,24,29.3391,710.528,6841,56.7828,20404,26933.8,46456.3,342780,28074.5,,,,,,,4131,404,232520
381,2,"skewed,skewed,skewed",1,100,,,29695,305,24,27.9998,334.356,1060,37.0194,21564,24328.1,36104.1,705306,26433.8,,,,,,,1780,0,622888
382,2,"skewed,skewed,skewed",1,100,,,29721,279,24,28.2467,264.665,1437,36.9925,22982,26644.6,37834.4,176812,27409.1,,,,,,,1822,0,587668
383,2,"skewed,skewed,skewed",1,100,,,29579,421,24,28.0004,258.779,932,39.168,23733,27140.1,37277.8,176194,27808.2,,,,,,,2029,0,520853
384,2,"skewed,skewed,skewed",1,100,,,29762,238,24,30.2221,303.649,4261,37.8513,23797,27018.2,34431.8,176442,27684.3,,,,,,,1946,0,545363
385,2,"skewed,skewed,skewed",1,100,,,29658,342,25,29.7605,255.976,1104,39.9638,21935,25836.1,38700.6,112458,27423.3,,,,,,,1904,0,561663
386,2,"skewed,skewed,skewed",1,200,,,30000,0,25,29.5982,164.45,576,37.4765,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.66834e+07
387,2,"skewed,skewed,skewed",1,200,,,30000,0,24,28,117.288,505,33.0512,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.02561e+07
388,2,"skewed,skewed,skewed",1,200,,,30000,0,24,28.9401,176.657,6043,36.5208,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.73817e+07
389,2,"skewed,skewed,skewed",1,200,,,30000,0,25,30.7124,215.106,505,34.8595,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.86866e+07
390,2,"skewed,skewed,skewed",1,200,,,30000,0,24,28.0001,175.016,17142,35.4446,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.8213e+07
391,2,"skewed,skewed,skewed",1,500,,,30000,0,25,31.9007,137.837,434,35.9087,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.78484e+07
392,2,"skewed,skewed,skewed",1,500,,,30000,0,24,27.9999,177.145,570,31.5659,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.16798e+07
393,2,"skewed,skewed,skewed",1,500,,,30000,0,24,28.1877,134.317,13009,37.5424,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.66365e+07
394,2,"skewed,skewed,skewed",1,500,,,30000,0,24,28.9691,176.445,553,32.0496,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.12017e+07
395,2,"skewed,skewed,skewed",1,500,,,30000,0,23,29.8791,234.586,532,31.7541,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.1492e+07
396,2,"skewed,skewed,skewed",1,1000,,,30000,0,25,31.9299,172.037,693,35.4071,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.82429e+07
397,2,"skewed,skewed,skewed",1,1000,,,30000,0,25,28,186.769,515,31.8411,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.1406e+07
398,2,"skewed,skewed,skewed",1,1000,,,30000,0,24,31.3907,195.151,3766,34.2223,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92207e+07
399,2,"skewed,skewed,skewed",1,1000,,,30000,0,24,27.9999,141.829,535,36.3064,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.75434e+07
400,2,"skewed,skewed,skewed",1,1000,,,30000,0,23,28.4755,168.872,13340,39.4088,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.53751e+07
401,2,"skewed,skewed,skewed",5,10,,,26806,3194,23,31.5141,577.905,6940,54.7655,23344,27129.9,35578.3,401452,27847.4,,,,,,,4108,0,258531
402,2,"skewed,skewed,skewed",5,10,,,21301,8699,24,29.7012,696.314,9743,60.8359,20331,27615.2,37040.8,300210,28471.5,,,,,,,4240,345,226643
403,2,"skewed,skewed,skewed",5,10,,,21729,8271,24,29.5471,646.909,12040,62.0328,20377,27233,38597,240391,27925.9,,,,,,,4208,342,232695
404,2,"skewed,skewed,skewed",5,10,,,19355,10645,24,32.256,751.195,6429,66.9379,21018,25496.2,42036.5,360295,26950.5,,,,,,,4269,347,237320
405,2,"skewed,skewed,skewed",5,10,,,18925,11075,24,31.6674,614.026,4168,68.4888,19991,27571.4,39415,389095,28389.6,,,,,,,4238,562,216881
406,2,"skewed,skewed,skewed",5,100,,,29755,245,24,28.2056,261.837,1025,36.0956,21509,27061,36715.6,345546,27874.1,,,,,,,1919,0,549719
407,2,"skewed,skewed,skewed",5,100,,,29387,613,24,68.0754,6662.78,370130,518.176,20410,23977.9,33573.4,322333,24814.5,,,,,,,1985,0,462948
408,2,"skewed,skewed,skewed",5,100,,,29627,373,24,28.8043,558.476,5695,40.8108,21502,25586,36229,368113,26953.6,,,,,,,2008,0,542033
409,2,"skewed,skewed,skewed",5,100,,,29714,286,24,28.0003,252.935,999,36.6797,23635,27898.3,40679.1,634022,29216,,,,,,,1848,0,544548
410,2,"skewed,skewed,skewed",5,100,,,29726,274,24,29.7695,363.099,1702,37.7684,23474,27010,36450.2,180971,28219.8,,,,,,,1910,0,545129
411,2,"skewed,skewed,skewed",5,200,,,30000,0,24,27.9999,114.355,480,30.7309,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.25405e+07
412,2,"skewed,skewed,skewed",5,200,,,30000,0,25,28.9867,114.303,470,31.0854,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.21694e+07
413,2,"skewed,skewed,skewed",5,200,,,30000,0,24,31.4924,153.203,508,38.0914,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.62526e+07
414,2,"skewed,skewed,skewed",5,200,,,30000,0,24,28.0001,164.627,502,31.47,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.17763e+07
415,2,"skewed,skewed,skewed",5,200,,,30000,0,24,28.0004,175.88,533,31.3665,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.18811e+07
416,2,"skewed,skewed,skewed",5,500,,,30000,0,23,28.0001,115.429,529,31.7485,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.14976e+07
417,2,"skewed,skewed,skewed",5,500,,,30000,0,24,28.6252,150.641,415,34.9721,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.85942e+07
418,2,"skewed,skewed,skewed",5,500,,,30000,0,24,28,113.376,423,34.033,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.93832e+07
419,2,"skewed,skewed,skewed",5,500,,,30000,0,24,29.1191,128.766,530,31.7429,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.15031e+07
420,2,"skewed,skewed,skewed",5,500,,,30000,0,25,30.5166,173.019,6094,35.3256,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.83081e+07
421,2,"skewed,skewed,skewed",5,1000,,,30000,0,24,28,7034.49,355865,571.129,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.75092e+06
422,2,"skewed,skewed,skewed",5,1000,,,30000,0,24,28.0261,111.243,468,30.2444,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.3064e+07
423,2,"skewed,skewed,skewed",5,1000,,,30000,0,24,28.123,159.178,517,37.5062,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.66623e+07
424,2,"skewed,skewed,skewed",5,1000,,,30000,0,24,29.8217,180.899,4917,38.0774,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.62623e+07
425,2,"skewed,skewed,skewed",5,1000,,,30000,0,24,28.1477,179.205,484,35.2654,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.83564e+07
426,2,"skewed,skewed,skewed",10,10,,,21962,8038,24,31.1139,777.765,9005,62.2091,19859,27200.6,42449.4,181036,27868.9,,,,,,,4162,138,246503
427,2,"skewed,skewed,skewed",10,10,,,21601,8399,24,34.9118,670.965,9518,64.9109,20755,27727.2,38756.2,232629,28676.6,,,,,,,4193,97,240058
428,2,"skewed,skewed,skewed",10,10,,,21958,8042,24,29.4839,623.604,3126,52.541,20449,23815.2,38108.1,358104,25584.3,,,,,,,4305,53,265316
429,2,"skewed,skewed,skewed",10,10,,,21207,8793,24,29.2654,665.633,9594,61.0772,20338,27380.6,37618.6,244220,28180.8,,,,,,,4178,112,244443
430,2,"skewed,skewed,skewed",10,10,,,27974,2026,24,31.3956,781.594,6496,52.3159,24308,27757.1,38821.2,243192,28443,,,,,,,4123,0,252440
431,2,"skewed,skewed,skewed",10,100,,,29672,328,24,27.9999,423.21,1111,39.6306,23525,26766.9,35685.9,180193,27549.6,,,,,,,1893,0,562426
432,2,"skewed,skewed,skewed",10,100,,,29635,365,24,28.0026,408.758,8588,40.8033,24405,27907.2,42256.3,236744,28661.1,,,,,,,2031,0,504754
433,2,"skewed,skewed,skewed",10,100,,,29618,382,25,28.3787,265.186,1238,38.5554,24051,27814.1,37405.1,372729,28665.9,,,,,,,1973,0,519801
434,2,"skewed,skewed,skewed",10,100,,,29464,536,24,28.002,257.806,3757,41.6069,23820,27094.5,40069.1,166869,27952.9,,,,,,,2008,0,522852
435,2,"skewed,skewed,skewed",10,100,,,29772,228,23,28.2373,411.089,1620,36.0321,21690,25494.8,37495.8,359998,27707.9,,,,,,,1926,0,551001
436,2,"skewed,skewed,skewed",10,200,,,30000,0,23,28.0002,112.92,423,30.8669,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.23971e+07
437,2,"skewed,skewed,skewed",10,200,,,30000,0,25,28.2178,141.857,471,34.1783,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.92583e+07
438,2,"skewed,skewed,skewed",10,200,,,30000,0,24,28.0001,112.636,481,30.9742,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.22849e+07
439,2,"skewed,skewed,skewed",10,200,,,30000,0,25,29.3829,178.94,600,31.6604,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.15852e+07
440,2,"skewed,skewed,skewed",10,200,,,30000,0,24,28.7703,171.01,658,34.1148,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.93128e+07
441,2,"skewed,skewed,skewed",10,500,,,30000,0,25,28.1731,144.7,537,35.4203,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.82324e+07
442,2,"skewed,skewed,skewed",10,500,,,30000,0,24,28,117.353,499,32.6539,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.06242e+07
443,2,"skewed,skewed,skewed",10,500,,,30000,0,25,29.5185,107.416,487,32.2006,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.10553e+07
444,2,"skewed,skewed,skewed",10,500,,,30000,0,25,28.6884,115.249,468,31.1581,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.20944e+07
445,2,"skewed,skewed,skewed",10,500,,,30000,0,24,28.0001,176.28,501,32.0674,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.11844e+07
446,2,"skewed,skewed,skewed",10,1000,,,30000,0,24,28,179.453,593,34.8353,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.87065e+07
447,2,"skewed,skewed,skewed",10,1000,,,30000,0,24,27.9911,4351.98,426980,593.819,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.68401e+06
448,2,"skewed,skewed,skewed",10,1000,,,30000,0,24,28.0001,193.105,497,35.6343,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.80628e+07
449,2,"skewed,skewed,skewed",10,1000,,,30000,0,25,28.2591,161.78,529,35.713,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.8001e+07
450,2,"skewed,skewed,skewed",10,1000,,,30000,0,24,28.0005,136.045,12879,38.9332,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.5685e+07
451,2,"skewed,skewed,skewed",30,10,,,22088,7912,25,33.1938,660.158,8016,54.077,21102,24943.1,38123.2,157421,26266,,,,,,,4143,91,265880
452,2,"skewed,skewed,skewed",30,10,,,19879,10121,24,31.9761,935.19,8949,61.8789,20877,25920.5,42126.8,217175,27313.3,,,,,,,4189,98,252210
453,2,"skewed,skewed,skewed",30,10,,,21131,8869,24,32.4889,784.805,9272,71.0744,20452,27560.7,37007.2,360365,28455.5,,,,,,,4205,82,241699
454,2,"skewed,skewed,skewed",30,10,,,20323,9677,24,28.8246,583.208,5110,62.8873,20965,25765.4,39818.5,729234,27068.9,,,,,,,4254,101,250477
455,2,"skewed,skewed,skewed",30,10,,,20754,9246,24,29.9319,753.151,13924,68.2242,20510,27658.5,44133.5,243548,28539.6,,,,,,,4200,75,241831
456,2,"skewed,skewed,skewed",30,100,,,29541,459,24,28.0005,259.1,1064,39.3414,23948,27201.7,37231.6,117382,27932.1,,,,,,,1957,0,537217
457,2,"skewed,skewed,skewed",30,100,,,29667,333,24,28.0416,397.524,8908,39.8986,24023,27390.1,34324.9,173188,28154.9,,,,,,,1875,0,555685
458,2,"skewed,skewed,skewed",30,100,,,29662,338,24,28.6961,322.926,3830,39.7665,21835,26862.5,38309.2,754595,28025.5,,,,,,,1951,0,536954
459,2,"skewed,skewed,skewed",30,100,,,29723,277,24,30.2483,259.991,903,35.4678,24109,27191.9,38637,177740,27922.7,,,,,,,1878,0,560717
460,2,"skewed,skewed,skewed",30,100,,,29626,374,24,28.8985,399.703,1309,40.6992,21738,26280.2,37418.1,372299,27799.8,,,,,,,1940,0,543946
461,2,"skewed,skewed,skewed",30,200,,,30000,0,24,27.9997,124.28,387,31.8372,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.14098e+07
462,2,"skewed,skewed,skewed",30,200,,,30000,0,24,27.9999,112.483,492,32.6951,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.05856e+07
463,2,"skewed,skewed,skewed",30,200,,,30000,0,24,28.0273,220.751,710,37.1796,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.68964e+07
464,2,"skewed,skewed,skewed",30,200,,,30000,0,24,28.0004,173.576,2619,38.648,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.58746e+07
465,2,"skewed,skewed,skewed",30,200,,,30000,0,24,28.0002,186.134,589,36.0187,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.77634e+07
466,2,"skewed,skewed,skewed",30,500,,,30000,0,24,28,116.551,431,31.7506,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.14955e+07
467,2,"skewed,skewed,skewed",30,500,,,30000,0,24,32.3331,322.398,540,36.3001,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.75482e+07
468,2,"skewed,skewed,skewed",30,500,,,30000,0,24,35.4233,115.785,616,35.7516,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.79708e+07
469,2,"skewed,skewed,skewed",30,500,,,30000,0,25,28.7275,152.768,4504,31.1566,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.20959e+07
470,2,"skewed,skewed,skewed",30,500,,,30000,0,23,30.0132,113.801,467,31.5814,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.16642e+07
471,2,"skewed,skewed,skewed",30,1000,,,30000,0,24,29.1272,231.724,516,31.8003,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.14463e+07
472,2,"skewed,skewed,skewed",30,1000,,,30000,0,24,31.0058,46.4254,12396,33.0004,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.03027e+07
473,2,"skewed,skewed,skewed",30,1000,,,30000,0,24,27.9997,95.0213,3445,30.9243,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.2337e+07
474,2,"skewed,skewed,skewed",30,1000,,,30000,0,25,30.8776,266.578,629,31.9767,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.12727e+07
475,2,"skewed,skewed,skewed",30,1000,,,30000,0,24,29.268,109.306,463,31.4943,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.17518e+07
476,2,"skewed,skewed,skewed",50,10,,,28183,1817,24,28.0025,592.322,1074,46.8193,21605,25171.3,35760,134243,26495.6,,,,,,,4059,0,275356
477,2,"skewed,skewed,skewed",50,10,,,26587,3413,24,28.9342,811.556,8343,54.8686,23999,27624.2,37609.4,247645,28360.2,,,,,,,4125,0,252883
478,2,"skewed,skewed,skewed",50,10,,,20929,9071,24,28.7869,731.833,8742,58.3909,20553,25180.8,37075.7,349920,26725,,,,,,,4209,21,261328
479,2,"skewed,skewed,skewed",50,10,,,24903,5097,24,30.0783,600.989,8159,52.9187,21370,24633.6,36308.8,198806,26215.2,,,,,,,4229,2,266657
480,2,"skewed,skewed,skewed",50,10,,,20005,9995,24,28.2496,613.105,9960,63.9239,20777,27542.8,39508,246149,28303.2,,,,,,,4217,6,247031
481,2,"skewed,skewed,skewed",50,100,,,29721,279,24,29.7966,314.72,3429,36.1655,21647,25526.5,38705.5,103765,26690.1,,,,,,,1864,0,590141
482,2,"skewed,skewed,skewed",50,100,,,29717,283,25,28.3522,254.486,3697,36.2397,23874,27177.4,35630.3,169854,27926.1,,,,,,,1856,0,566914
483,2,"skewed,skewed,skewed",50,100,,,29698,302,24,28.0528,318.352,905,38.3396,21893,24573.9,36251.7,108769,26110.7,,,,,,,1886,0,595297
484,2,"skewed,skewed,skewed",50,100,,,29667,333,25,29.3217,372.536,7577,38.8204,21325,25183.1,34942.9,361195,26555.3,,,,,,,1976,0,559307
485,2,"skewed,skewed,skewed",50,100,,,29418,582,24,129.243,11054.5,367843,487.556,20339,23254.7,34496.5,345490,24467.4,,,,,,,2080,0,457883
486,2,"skewed,skewed,skewed",50,200,,,30000,0,25,31.9143,165.166,9398,35.2575,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.83628e+07
487,2,"skewed,skewed,skewed",50,200,,,30000,0,24,27.9998,111.113,454,30.6041,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.26754e+07
488,2,"skewed,skewed,skewed",50,200,,,30000,0,25,28.3992,111.615,531,31.7372,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.15088e+07
489,2,"skewed,skewed,skewed",50,200,,,30000,0,24,32.5294,342.188,543,33.511,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.9841e+07
490,2,"skewed,skewed,skewed",50,200,,,30000,0,24,28.0001,114.048,434,30.802,18446744073709551615,0,0,0,-nan,,,,,,,0,0,3.24654e+07
