ExperimentID,Tier,Pattern,HotAccessCount,ColdAccessInterval,NUMALocalAccess,NUMARemoteAccess,DRAMAccess,PMEMAccess,MinLatency,P50Latency,P99Latency,MaxLatency,MeanLatency,MigrationMinLatency,MigrationP50Latency,MigrationP99Latency,MigrationMaxLatency,MigrationMeanLatency,LocalToRemote,RemoteToLocal,PMEMToRemote,RemoteToPMEM,LocalToPMEM,PMEMToLocal,DRAMToPMEM,PMEMToDRAM,Throughput
506,2,"skewed,skewed,skewed",64,6400,,,300000,0,23,28.5877,4153.79,48519,90.1736,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.10897e+07
507,2,"skewed,skewed,skewed",64,6400,,,300000,0,24,28,885.459,9993,40.9298,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.44321e+07
508,2,"skewed,skewed,skewed",64,6400,,,300000,0,24,28,881.232,9333,41.8524,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.38935e+07
509,2,"skewed,skewed,skewed",64,6400,,,300000,0,23,28,951.25,10336,42.8274,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.33495e+07
510,2,"skewed,skewed,skewed",64,6400,,,300000,0,23,28,4056.88,54495,89.2909,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.11993e+07
511,2,"skewed,skewed,skewed",128,10,,,165686,134314,24,33.2093,5679.95,56938,121.023,20213,27135.2,53055.2,200062,28253.4,,,,,,,4875,763,1.53375e+06
512,2,"skewed,skewed,skewed",128,10,,,163581,136419,24,28.3942,4479.89,218098,103.231,19716,26521.4,47360.8,124915,27736.7,,,,,,,4892,778,1.59374e+06
513,2,"skewed,skewed,skewed",128,10,,,178311,121689,23,28,5463.85,40952,118.515,20519,27425.4,49844.1,120606,28513.2,,,,,,,4669,592,1.6167e+06
514,2,"skewed,skewed,skewed",128,10,,,158465,141535,24,28.5142,6204.22,2490869,125.336,19774,27344.3,50160.1,244162,28304.6,,,,,,,5034,889,1.46164e+06
515,2,"skewed,skewed,skewed",128,10,,,158954,141046,23,28,4481.89,65081,98.5834,18640,26348.2,47458.5,140625,27420.4,,,,,,,4952,847,1.59079e+06
516,2,"skewed,skewed,skewed",128,100,,,267329,32671,23,28,5344.83,69131,112.588,20323,27900.7,94399.6,762260,29304.1,,,,,,,3353,0,2.27216e+06
517,2,"skewed,skewed,skewed",128,100,,,270578,29422,24,28,4016.78,93884,82.3607,21447,26479.6,94940.9,671282,28315.2,,,,,,,3265,0,2.56066e+06
518,2,"skewed,skewed,skewed",128,100,,,272154,27846,24,28,4019.68,15536,80.307,20500,26330.4,71247.2,133561,28098.2,,,,,,,3242,0,2.60447e+06
519,2,"skewed,skewed,skewed",128,100,,,269770,30230,23,28,4476.69,82654,88.0098,21638,26602.8,66724.8,116162,28421.9,,,,,,,3357,0,2.46275e+06
520,2,"skewed,skewed,skewed",128,100,,,272522,27478,23,27.9999,4378.47,36974,83.198,21220,26553.6,86187.2,129257,28462,,,,,,,3281,0,2.535e+06
521,2,"skewed,skewed,skewed",128,200,,,283573,16427,23,28,4304.67,24343,83.8238,20202,27874.5,63782,560948,29262.8,,,,,,,2873,0,2.74677e+06
522,2,"skewed,skewed,skewed",128,200,,,283857,16143,24,28,3250.73,17131,75.3878,20903,26968.1,69528.9,117855,28460,,,,,,,2782,0,2.94719e+06
523,2,"skewed,skewed,skewed",128,200,,,281993,18007,24,28,5298.67,41643,106.721,20021,28104.4,99331.1,2028063,29637.3,,,,,,,2974,0,2.49672e+06
524,2,"skewed,skewed,skewed",128,200,,,282708,17292,24,28,3922.84,46157,73.4243,21539,27068.2,57094.4,104100,28396.5,,,,,,,2888,0,2.88361e+06
525,2,"skewed,skewed,skewed",128,200,,,282130,17870,25,34.7753,4567.44,63720,90.3588,20198,27749.1,86453.3,2065496,29439.2,,,,,,,2952,0,2.6313e+06
526,2,"skewed,skewed,skewed",128,800,,,299858,142,24,28.4581,983.428,18054,44.6951,20813,28314.2,96253.2,108753,38555.8,,,,,,,102,0,1.72998e+07
527,2,"skewed,skewed,skewed",128,800,,,299937,63,24,28.4795,840.485,9673,41.8567,23840,32868.3,97482.1,106327,50542.4,,,,,,,43,0,2.03661e+07
528,2,"skewed,skewed,skewed",128,800,,,299870,130,24,28,916.533,26735,43.8102,21343,31709.4,97990,102638,40865.5,,,,,,,87,0,1.79658e+07
529,2,"skewed,skewed,skewed",128,800,,,299851,149,24,28,2544.06,341666,64.289,23153,30868.4,95508.1,114982,39585.7,,,,,,,88,0,1.31751e+07
530,2,"skewed,skewed,skewed",128,800,,,299946,54,23,28.7572,856.446,10904,43.6692,23145,31538.2,96791.9,103987,42254.1,,,,,,,56,0,1.93961e+07
531,2,"skewed,skewed,skewed",128,1600,,,300000,0,23,28,936.024,10784,41.7236,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.39673e+07
532,2,"skewed,skewed,skewed",128,1600,,,300000,0,23,28,913.946,15198,43.3082,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.30903e+07
533,2,"skewed,skewed,skewed",128,1600,,,300000,0,23,28,4144.95,348341,92.2473,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.08404e+07
534,2,"skewed,skewed,skewed",128,1600,,,300000,0,24,28,902.845,10016,41.1266,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.43152e+07
535,2,"skewed,skewed,skewed",128,1600,,,300000,0,23,28,862.349,9902,40.9476,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.44215e+07
536,2,"skewed,skewed,skewed",128,6400,,,300000,0,24,28.5178,941.217,14701,43.9286,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.27642e+07
537,2,"skewed,skewed,skewed",128,6400,,,300000,0,23,28,923.874,10322,42.2803,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.36517e+07
538,2,"skewed,skewed,skewed",128,6400,,,300000,0,24,28,4137.25,54937,92.5636,18446744073709551615,0,0,0,-nan,,,,,,,0,0,1.08034e+07
539,2,"skewed,skewed,skewed",128,6400,,,300000,0,23,28,991.613,12966,44.1997,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.26246e+07
540,2,"skewed,skewed,skewed",128,6400,,,300000,0,24,28,952.151,10470,43.3538,18446744073709551615,0,0,0,-nan,,,,,,,0,0,2.3066e+07
541,3,"uniform,uniform,uniform",1,10,25957,149884,,124159,24,38.2141,2939.43,19082,128.647,17248,25553,36729.1,240355,25844.9,3227,2124,23413,24444,0,0,,,212202
542,3,"uniform,uniform,uniform",1,10,26585,145516,,127899,24,38.377,5227.28,1701784,134.606,17904,25084.7,41689.3,3595281,26660.7,3435,2476,23597,25804,0,0,,,198015
543,3,"uniform,uniform,uniform",1,10,26146,145360,,128494,24,37.8771,5936.23,40928,144.441,16933,25178.2,40933.5,2030805,25949.8,3029,2080,22472,23680,0,0,,,218413
544,3,"uniform,uniform,uniform",1,10,25645,149595,,124760,24,37.6045,4425.62,46448,125.715,18053,26067.2,38608.6,2328448,27125.5,3216,2117,23827,26791,0,0,,,192875
545,3,"uniform,uniform,uniform",1,10,25757,147075,,127168,24,38.1366,6006.62,73697,145.115,17015,25280.7,41273.8,2009310,25775.8,3401,2344,23643,26308,0,0,,,202820
546,3,"uniform,uniform,uniform",1,100,275725,22088,,2187,24,35.9206,851.354,9516,49.0004,17411,24048,51365.3,241734,24421.3,500,3665,450,452,0,0,,,2.16696e+06
547,3,"uniform,uniform,uniform",1,100,273410,23254,,3336,24,36.1132,2395.92,109577,63.1395,17694,25882,43358.3,126433,26866.8,562,3747,676,676,0,0,,,1.75403e+06
548,3,"uniform,uniform,uniform",1,100,275487,22455,,2058,24,35.8588,987.427,10102,48.8832,17373,24749.2,42983.1,251517,25397.5,1531,3759,447,461,0,0,,,1.74339e+06
549,3,"uniform,uniform,uniform",1,100,273895,23257,,2848,24,36.8261,3927.21,37211,95.4891,17506,25065.3,46237.2,236799,25908.8,885,4021,636,638,0,0,,,1.5893e+06
550,3,"uniform,uniform,uniform",1,100,275746,21887,,2367,24,35.7901,899.335,11483,50.4036,17230,24517.8,44954.5,107656,24718.8,612,3734,493,495,0,0,,,2.04122e+06
551,3,"uniform,uniform,uniform",1,200,282112,17867,,21,24,35.945,778.133,6916,44.6604,17289,19906.3,49929.5,131946,21230.5,10,3232,4,4,0,0,,,3.6409e+06
552,3,"uniform,uniform,uniform",1,200,281928,18072,,0,24,35.8236,877.879,9596,45.3407,17263,18678.1,44070.5,220986,21109.5,38,3229,0,0,0,0,,,3.63342e+06
553,3,"uniform,uniform,uniform",1,200,282001,17992,,7,23,36.3532,3667.58,30105,76.2576,17296,18705.5,57722.4,122899,19852.8,42,3264,1,1,0,0,,,3.3879e+06
554,3,"uniform,uniform,uniform",1,200,281887,18102,,11,24,35.7629,874.452,9464,45.8334,17432,19248.7,53083.6,104038,21255.4,17,3238,1,1,0,0,,,3.61538e+06
555,3,"uniform,uniform,uniform",1,200,282432,17568,,0,23,35.951,820.64,7040,45.1654,17342,19354.1,42143.8,104754,21087.6,15,3237,0,0,0,0,,,3.6529e+06
556,3,"uniform,uniform,uniform",1,800,283588,16412,,0,24,36.3668,4407.48,35399,98.1452,17106,18633.5,24890,108916,18974.1,0,3222,0,0,0,0,,,3.31206e+06
557,3,"uniform,uniform,uniform",1,800,283084,16916,,0,24,36.3586,4070.55,58215,96.1537,17316,18948.1,25603,118213,19259.2,0,3222,0,0,0,0,,,3.30036e+06
558,3,"uniform,uniform,uniform",1,800,282464,17536,,0,24,35.9168,847.357,11638,50.0675,17248,20064.1,30443.2,210199,21083.5,0,3222,0,0,0,0,,,3.61658e+06
559,3,"uniform,uniform,uniform",1,800,282733,17267,,0,24,36.3919,4448.77,38411,98.5806,17158,18668.8,24521.6,106921,18960,0,3222,0,0,0,0,,,3.30894e+06
560,3,"uniform,uniform,uniform",1,800,282121,17879,,0,24,35.8261,872.348,10965,45.6541,16863,19644.6,30310.2,108288,21056.1,0,3222,0,0,0,0,,,3.67922e+06
561,3,"uniform,uniform,uniform",1,1600,281081,18919,,0,25,36.8465,895.549,9869,48.0226,17464,19848.3,27833.6,107353,20899.4,0,3222,0,0,0,0,,,3.66997e+06
562,3,"uniform,uniform,uniform",1,1600,281781,18219,,0,24,35.8511,887.908,10292,47.8177,17217,20417.4,32408.4,283076,21026.1,0,3222,0,0,0,0,,,3.65446e+06
563,3,"uniform,uniform,uniform",1,1600,282091,17909,,0,24,35.7572,805.766,15394,49.0194,17371,20098.9,29276.4,110621,21020.1,0,3222,0,0,0,0,,,3.63934e+06
564,3,"uniform,uniform,uniform",1,1600,282374,17626,,0,24,35.8415,915.291,10100,45.6215,17104,19918.1,31411,788596,21294.1,0,3222,0,0,0,0,,,3.64538e+06
565,3,"uniform,uniform,uniform",1,1600,283480,16520,,0,24,35.854,968.336,19923,47.6555,17485,20800.5,31371,305732,21493.4,0,3222,0,0,0,0,,,3.59074e+06
566,3,"uniform,uniform,uniform",1,6400,282100,17900,,0,24,35.6357,894.994,9676,47.664,17100,20664.1,30201.2,124700,21300.3,0,3222,0,0,0,0,,,3.61756e+06
567,3,"uniform,uniform,uniform",1,6400,283035,16965,,0,24,35.8687,867.998,10454,45.584,17234,19990.1,29092.5,109073,20951.1,0,3222,0,0,0,0,,,3.69551e+06
568,3,"uniform,uniform,uniform",1,6400,282309,17691,,0,24,35.7244,949.631,9886,45.8074,17528,19210,29587.7,105330,21017.8,0,3222,0,0,0,0,,,3.68272e+06
569,3,"uniform,uniform,uniform",1,6400,283092,16908,,0,24,35.8378,895.296,10490,45.5294,17006,20131,35589.8,575576,21430,0,3222,0,0,0,0,,,3.6273e+06
570,3,"uniform,uniform,uniform",1,6400,282934,17066,,0,24,35.773,961.941,9884,47.518,17439,20646.9,32267.9,177348,21408.8,0,3222,0,0,0,0,,,3.60427e+06
571,3,"uniform,uniform,uniform",4,10,25222,144388,,130390,24,37.8782,5662.54,33863,147.99,16548,25330.8,40190.7,2020694,25813.7,3191,2199,23782,26386,0,0,,,202901
572,3,"uniform,uniform,uniform",4,10,23781,143787,,132432,24,38.3807,4275.34,22760,139.993,18023,25906.9,41471.9,1746218,27165.7,3043,1938,24057,26722,0,0,,,192709
573,3,"uniform,uniform,uniform",4,10,26161,139922,,133917,24,37.7503,3909.69,15001,126.095,17942,25761.1,43248.1,1587339,26880.2,3038,1993,22104,23833,0,0,,,213090
574,3,"uniform,uniform,uniform",4,10,25407,144701,,129892,24,38.019,5592.27,40281,138.313,16907,24839.1,38825.1,1674830,25869.9,3190,2168,23755,26167,0,0,,,203862
575,3,"uniform,uniform,uniform",4,10,26808,149609,,123583,24,37.5299,4046.55,26860,132.674,17920,24851.5,41128.6,1541222,26148,3010,1951,22159,23699,0,0,,,219199
576,3,"uniform,uniform,uniform",4,100,268808,28466,,2726,24,35.6692,1955.45,67648,65.119,17557,24757,45012.1,2283122,26350,1783,4331,661,663,0,0,,,1.39194e+06
577,3,"uniform,uniform,uniform",4,100,274027,24617,,1356,24,35.6941,747.779,11715,51.2212,17515,23888.9,39201,122344,24866.2,3517,3797,290,319,0,0,,,1.41255e+06
578,3,"uniform,uniform,uniform",4,100,273489,25055,,1456,24,35.952,829.849,6973,46.9609,17437,21684.3,58211.7,311213,23228.1,349,3544,270,270,0,0,,,2.56283e+06
579,3,"uniform,uniform,uniform",4,100,269555,28291,,2154,24,36.3683,2732.94,125703,68.2732,17578,25099.8,36883.8,251276,26315.2,1679,4261,450,458,0,0,,,1.49485e+06
580,3,"uniform,uniform,uniform",4,100,272736,25867,,1397,25,36.3405,1002.19,17420,53.3726,17404,24429.3,54792.9,180145,24992.8,2751,3760,272,486,0,0,,,1.51757e+06
581,3,"uniform,uniform,uniform",4,200,277446,22524,,30,24,35.8185,864.717,9986,47.6078,17598,19840.5,48405.2,132155,21485.5,6,3227,6,6,0,0,,,3.57132e+06
582,3,"uniform,uniform,uniform",4,200,277597,22369,,34,24,35.6917,882.199,11235,46.7851,17252,19925.2,49330.1,205321,21526.9,16,3227,5,5,0,0,,,3.56877e+06
583,3,"uniform,uniform,uniform",4,200,278229,21718,,53,24,35.6745,866.746,12619,45.9533,17248,21261.6,54617.3,183648,22433.2,174,3232,8,8,0,0,,,3.313e+06
584,3,"uniform,uniform,uniform",4,200,277795,22196,,9,24,35.8466,743.738,12648,50.829,17338,19086.6,50964.1,103560,21310,17,3238,2,2,0,0,,,3.542e+06
585,3,"uniform,uniform,uniform",4,200,277435,22549,,16,24,35.9513,784.367,4050,44.7214,17593,20702.7,42715.8,111773,21944.2,13,3234,4,4,0,0,,,3.53587e+06
586,3,"uniform,uniform,uniform",4,800,278120,21880,,0,24,36.5713,4311.17,53111,99.0299,16940,18237.9,29122.2,200387,19142.2,0,3222,0,0,0,0,,,3.28281e+06
587,3,"uniform,uniform,uniform",4,800,278652,21348,,0,24,36.297,936.984,9908,49.2523,17342,19704.9,30531.7,108770,20895,0,3222,0,0,0,0,,,3.65411e+06
588,3,"uniform,uniform,uniform",4,800,277943,22057,,0,24,35.8799,973.843,9649,48.8859,17290,18822,33364,114178,20608.1,0,3222,0,0,0,0,,,3.70073e+06
589,3,"uniform,uniform,uniform",4,800,278633,21367,,0,25,36.0838,889.01,13252,47.4381,17093,20360.9,33650.2,113183,21360.2,0,3222,0,0,0,0,,,3.6121e+06
590,3,"uniform,uniform,uniform",4,800,278307,21693,,0,24,36.6418,4160.18,37084,88.6856,21212,24789.7,36423.5,178044,25365.1,0,3222,0,0,0,0,,,2.76926e+06
591,3,"uniform,uniform,uniform",4,1600,278367,21633,,0,25,37,3835,31813,85.0242,21075,24715.7,37135.6,169626,25201.3,0,3222,0,0,0,0,,,2.81147e+06
592,3,"uniform,uniform,uniform",4,1600,279078,20922,,0,24,35.6617,947.685,28560,48.9447,17395,20187,32048.2,111095,21339.4,0,3222,0,0,0,0,,,3.59544e+06
593,3,"uniform,uniform,uniform",4,1600,277227,22773,,0,24,36.6095,4083.11,41686,94.1409,17042,18387,29411.1,110387,19280.7,0,3222,0,0,0,0,,,3.31988e+06
594,3,"uniform,uniform,uniform",4,1600,278327,21673,,0,24,36.4306,4044.02,57878,87.7559,21387,25009.2,38222.5,183843,25556.2,0,3222,0,0,0,0,,,2.76068e+06
595,3,"uniform,uniform,uniform",4,1600,277844,22156,,0,24,35.9819,3424.71,284451,67.193,21253,25932.4,40810.4,349013,27358.4,0,3222,0,0,0,0,,,2.76991e+06
596,3,"uniform,uniform,uniform",4,6400,277619,22381,,0,24,36.4659,3977.2,34521,85.2329,21289,25103.4,36151.1,177513,25691.4,0,3222,0,0,0,0,,,2.76887e+06
597,3,"uniform,uniform,uniform",4,6400,276701,23299,,0,24,35.8626,2962.98,233057,67.2788,21106,25291.2,42377.3,360977,27037.7,0,3222,0,0,0,0,,,2.79592e+06
598,3,"uniform,uniform,uniform",4,6400,278174,21826,,0,23,35.7903,917.365,10435,46.5159,17180,18802,29001.4,127170,20945.8,0,3222,0,0,0,0,,,3.6836e+06
599,3,"uniform,uniform,uniform",4,6400,277517,22483,,0,24,35.8189,742.356,6486,44.7499,17610,19051,29983.8,107574,20787,0,3222,0,0,0,0,,,3.7313e+06
600,3,"uniform,uniform,uniform",4,6400,278062,21938,,0,24,35.7835,903.033,10391,47.8944,16921,18830.4,32779.8,98205,20428.2,0,3222,0,0,0,0,,,3.74122e+06
601,3,"uniform,uniform,uniform",8,10,24725,139398,,135877,24,37.7441,4756.93,276261,155.476,17392,24760,39187.5,386069,25920.3,3023,2104,21593,23677,0,0,,,221738
602,3,"uniform,uniform,uniform",8,10,24890,141371,,133739,24,37.8582,5016.85,25387,137.319,16842,24847.3,40727.7,233511,25570.9,3216,2110,22936,24578,0,0,,,215461
603,3,"uniform,uniform,uniform",8,10,26631,141502,,131867,24,38.3305,4924.28,217809,143.72,17325,24213.8,40773.2,258249,25411.6,2823,1792,19563,20957,0,0,,,252086
604,3,"uniform,uniform,uniform",8,10,24510,139325,,136165,24,38.3904,5055.91,196342,157.788,17357,24814.2,42594.2,2755346,26372.7,2895,1758,23362,25259,0,0,,,206567
605,3,"uniform,uniform,uniform",8,10,24365,140737,,134898,24,38.0532,5414.02,253296,133.465,17157,24997.6,38458,200725,25736.1,3206,2082,23270,24831,0,0,,,212154
606,3,"uniform,uniform,uniform",8,100,261653,37060,,1287,24,35.8989,810.832,8381,48.6801,17338,21651.8,51846.6,106902,23509.6,526,3725,210,210,0,0,,,2.41124e+06
607,3,"uniform,uniform,uniform",8,100,261818,36923,,1259,24,35.5368,929.578,15448,50.3179,17040,24424.4,48197.4,190815,24937.3,2602,3774,224,338,0,0,,,1.59481e+06
608,3,"uniform,uniform,uniform",8,100,261490,37068,,1442,24,36.3352,4060.02,42124,90.0189,17571,24993.5,41651.4,112803,25543.1,955,4040,261,264,0,0,,,1.78568e+06
609,3,"uniform,uniform,uniform",8,100,261222,37393,,1385,24,36.6423,3811.52,41171,91.8102,17544,24644.2,38235.3,354154,25184.2,973,4139,237,237,0,0,,,1.78335e+06
610,3,"uniform,uniform,uniform",8,100,261046,37584,,1370,25,36.7342,3841.77,57961,85.312,17593,24708.5,45799.4,183241,25425.4,760,3938,223,223,0,0,,,1.91838e+06
611,3,"uniform,uniform,uniform",8,200,265807,34158,,35,24,36.5623,3881.24,41162,84.5651,19222,24560.4,57075,130404,25608.4,18,3239,8,8,0,0,,,2.74761e+06
612,3,"uniform,uniform,uniform",8,200,264846,34903,,251,23,35.9206,2224.3,34526,67.9494,18925,25324.7,61430.8,365472,27375.5,36,3244,41,41,0,0,,,2.66854e+06
613,3,"uniform,uniform,uniform",8,200,265736,34204,,60,25,36.8208,4020.2,35835,88.091,18379,25427.7,76509.9,243172,26734.3,42,3260,14,14,0,0,,,2.59847e+06
614,3,"uniform,uniform,uniform",8,200,265988,33928,,84,24,36.6221,4127.46,34826,90.229,19653,24678.5,59718.3,123946,25750.8,38,3247,13,13,0,0,,,2.67071e+06
615,3,"uniform,uniform,uniform",8,200,266340,33542,,118,24,36.6701,3972.07,63853,81.204,18135,25163,58487.1,173021,25929.4,31,3253,25,25,0,0,,,2.70734e+06
616,3,"uniform,uniform,uniform",8,800,266362,33638,,0,24,36.3576,3903.52,32969,85.8731,21061,25143.6,45513.3,172325,25855.1,0,3222,0,0,0,0,,,2.7506e+06
617,3,"uniform,uniform,uniform",8,800,265954,34046,,0,24,36.6772,3486.14,38484,100.901,17031,18605.1,26846.3,103848,19277,0,3222,0,0,0,0,,,3.24743e+06
618,3,"uniform,uniform,uniform",8,800,266046,33954,,0,25,36.0786,2404.95,279384,64.1835,20647,25290.6,40111.5,311526,26878.3,0,3222,0,0,0,0,,,2.83401e+06
619,3,"uniform,uniform,uniform",8,800,265936,34064,,0,24,35.8766,2618.78,326997,67.7264,20763,25665.4,51648.8,337831,27133.8,0,3222,0,0,0,0,,,2.78441e+06
620,3,"uniform,uniform,uniform",8,800,265907,34093,,0,24,36.32,1845.45,14525,68.7907,21026,27095.4,44755.9,442590,28290.4,0,3222,0,0,0,0,,,2.68363e+06
621,3,"uniform,uniform,uniform",8,1600,265428,34572,,0,25,36.6698,4024.14,37103,86.5756,21196,25076.6,38112.1,220570,25711.4,0,3222,0,0,0,0,,,2.75698e+06
622,3,"uniform,uniform,uniform",8,1600,265628,34372,,0,24,35.8189,2329.85,275095,63.6709,20871,26489.4,41515.4,344700,27802.5,0,3222,0,0,0,0,,,2.76038e+06
623,3,"uniform,uniform,uniform",8,1600,265243,34757,,0,24,36.0918,3852.93,33410,83.7699,21019,24890.2,42576.3,215149,25644.1,0,3222,0,0,0,0,,,2.78406e+06
624,3,"uniform,uniform,uniform",8,1600,265584,34416,,0,24,36.2705,3701.17,38898,78.1484,16991,18825.2,30022.5,687416,19711.2,0,3222,0,0,0,0,,,3.4501e+06
625,3,"uniform,uniform,uniform",8,1600,266163,33837,,0,24,36.3241,1999.24,19827,70.1456,20995,25739.5,43572.3,400692,27665.9,0,3222,0,0,0,0,,,2.72274e+06
626,3,"uniform,uniform,uniform",8,6400,265986,34014,,0,24,36.0581,4156.5,34039,89.2866,21081,25321.9,39458.7,528119,26183.1,0,3222,0,0,0,0,,,2.69911e+06
627,3,"uniform,uniform,uniform",8,6400,266225,33775,,0,24,36.0538,3741.65,283345,70.3171,20883,25790.7,44418.7,364818,27413.6,0,3222,0,0,0,0,,,2.74169e+06
628,3,"uniform,uniform,uniform",8,6400,266176,33824,,0,24,35.6793,3085.71,372908,67.4215,20794,26771.8,45998.4,418712,28262.2,0,3222,0,0,0,0,,,2.69572e+06
629,3,"uniform,uniform,uniform",8,6400,266054,33946,,0,24,36.6447,4269.08,38113,91.428,21161,25074.3,37576.6,112244,25593.8,0,3222,0,0,0,0,,,2.72996e+06
630,3,"uniform,uniform,uniform",8,6400,265672,34328,,0,24,36.2064,3892.24,35274,85.7682,20885,25024.9,39412.8,724140,25738.5,0,3222,0,0,0,0,,,2.76091e+06
631,3,"uniform,uniform,uniform",32,10,20277,97554,,182169,24,38.0336,4436.49,85915,121.715,17254,24717.7,41559.2,2696131,25902.4,2253,1280,13245,15264,0,0,,,346228
632,3,"uniform,uniform,uniform",32,10,18159,94952,,186889,25,38.0835,5571.47,40825,127.497,17195,24265.8,40231,270100,24726,2445,1278,13241,15431,0,0,,,357463
633,3,"uniform,uniform,uniform",32,10,20987,96862,,182151,24,38.2264,4347.51,152641,106.67,17358,24569.3,41785.5,3664834,26121,2122,1144,11078,13096,0,0,,,400661
634,3,"uniform,uniform,uniform",32,10,20331,93972,,185697,24,38.0572,5500.14,23119,118.189,16961,23859.8,38873.3,1949883,24597.1,2306,1372,12509,14516,0,0,,,379430
635,3,"uniform,uniform,uniform",32,10,19080,95391,,185529,25,38.6568,4409.89,101876,123.893,17259,24120,41659.7,3828550,25411.4,2206,1165,12389,14269,0,0,,,374884
636,3,"uniform,uniform,uniform",32,100,184018,109946,,6036,25,36.3241,972.804,17977,54.7246,17384,24647.1,41207.9,117992,25303.2,2441,3557,352,544,0,0,,,1.57185e+06
637,3,"uniform,uniform,uniform",32,100,175589,107650,,16761,24,36.2447,4126.17,210401,83.0046,17290,25058.4,41173.7,155450,26107.6,1942,3242,718,815,0,0,,,1.49801e+06
638,3,"uniform,uniform,uniform",32,100,183521,109512,,6967,24,36.7447,3639.8,34519,78.0226,17379,24722.5,34237.5,104003,25346.9,525,3661,405,410,0,0,,,1.99778e+06
639,3,"uniform,uniform,uniform",32,100,177334,107995,,14671,24,35.4119,3428.77,165120,70.4489,17277,23873.6,35730.3,2559191,26250.4,345,3365,602,632,0,0,,,1.98785e+06
640,3,"uniform,uniform,uniform",32,100,183720,110732,,5548,24,36.0074,994.419,10558,51.1818,17515,23583.9,41153.6,132110,24462,535,3545,319,325,0,0,,,2.2916e+06
641,3,"uniform,uniform,uniform",32,200,187749,112058,,193,24,35.8818,824.635,13956,45.2335,17435,22664.9,36496.4,109688,22541.8,6,3219,9,11,0,0,,,3.45949e+06
642,3,"uniform,uniform,uniform",32,200,188348,111358,,294,24,36.4975,3913,43918,80.3467,18774,25208.9,55835,135061,25913.6,13,3213,20,22,0,0,,,2.75762e+06
643,3,"uniform,uniform,uniform",32,200,188609,111266,,125,24,36.3269,3771.76,33002,80.9761,18499,24920.6,41415.8,177730,25829.7,15,3217,9,10,0,0,,,2.77097e+06
644,3,"uniform,uniform,uniform",32,200,187621,112123,,256,24,36.0078,3015.87,185710,65.2932,17308,27099.1,54435.4,217564,28046.7,11,3196,12,13,0,0,,,2.72146e+06
645,3,"uniform,uniform,uniform",32,200,188640,111289,,71,24,36.7006,3702.34,39384,80.3033,17906,25273.5,48495.8,167828,26475.6,23,3225,8,8,0,0,,,2.71475e+06
646,3,"uniform,uniform,uniform",32,800,188678,111322,,0,24,36.503,3589.68,31736,79.1734,19638,25351.8,41121.9,219362,26302.7,0,3213,0,0,0,0,,,2.77104e+06
647,3,"uniform,uniform,uniform",32,800,188548,111452,,0,23,36.3268,3650.61,31339,74.8042,19859,25257.5,39915.4,172894,25914.8,0,3205,0,0,0,0,,,2.84365e+06
648,3,"uniform,uniform,uniform",32,800,188581,111419,,0,24,36.2675,3571.54,33648,73.8975,19616,25372.2,44847.3,172351,26188,0,3207,0,0,0,0,,,2.82608e+06
649,3,"uniform,uniform,uniform",32,800,188426,111574,,0,24,36.4014,4018.42,40545,80.2974,20163,26360.9,57458.6,1142491,27871.8,0,3216,0,0,0,0,,,2.63795e+06
650,3,"uniform,uniform,uniform",32,800,186547,113453,,0,24,35.968,2240.08,263462,62.5296,17964,28493.4,60478.3,2593656,29833,0,3216,0,0,0,0,,,2.61548e+06
651,3,"uniform,uniform,uniform",32,1600,188086,111914,,0,23,36.2783,3751.97,227051,76.9581,17163,25566.3,69072.7,167764,26588.3,0,3213,0,0,0,0,,,2.76458e+06
652,3,"uniform,uniform,uniform",32,1600,187479,112521,,0,24,35.9536,3035.27,286300,68.9073,17338,27159.1,38551.1,356737,27981.4,0,3131,0,0,0,0,,,2.77055e+06
653,3,"uniform,uniform,uniform",32,1600,188135,111865,,0,24,36.4042,3714.15,34170,79.7685,19270,25110.6,51553.6,160067,26291.5,0,3206,0,0,0,0,,,2.7721e+06
654,3,"uniform,uniform,uniform",32,1600,187243,112757,,0,24,35.7143,828.513,12279,46.7858,16841,22574.3,41529.9,1264487,22895.7,0,3219,0,0,0,0,,,3.41931e+06
655,3,"uniform,uniform,uniform",32,1600,187844,112156,,0,25,36.3226,3940.04,287360,74.8837,17152,27246.7,60846.7,362432,27687.8,0,3207,0,0,0,0,,,2.69639e+06
656,3,"uniform,uniform,uniform",32,6400,188232,111768,,0,24,36.3738,3654.17,34987,77.551,19472,25203.6,50261,180125,26317.2,0,3214,0,0,0,0,,,2.78167e+06
